n_train,False positive rate,Power,Outliers,total_samples,dataset,model,method,prompt,seed,base,alternatives
30,1.0030090270812437,48.61751152073733,434,997,ETS,qwen,openai,P5,1067841243,2,[4]
50,9.42828485456369,83.17972350230414,434,997,ETS,qwen,openai,P5,1067841243,2,[4]
200,7.021063189568706,79.72350230414746,434,997,ETS,qwen,openai,P5,1067841243,2,[4]
30,4.2682926829268295,66.66666666666666,252,492,ETS,qwen,openai,P6,959183449,2,[4]
50,5.08130081300813,72.22222222222221,252,492,ETS,qwen,openai,P6,959183449,2,[4]
200,5.08130081300813,72.61904761904762,252,492,ETS,qwen,openai,P6,959183449,2,[4]
30,1.4227642276422763,46.53061224489796,245,492,ETS,qwen,openai,P6,1457248422,2,[4]
50,3.2520325203252036,62.857142857142854,245,492,ETS,qwen,openai,P6,1457248422,2,[4]
200,4.0650406504065035,65.71428571428571,245,492,ETS,qwen,openai,P6,1457248422,2,[4]
30,5.487804878048781,73.33333333333333,240,492,ETS,qwen,openai,P6,642571064,2,[4]
50,5.487804878048781,73.33333333333333,240,492,ETS,qwen,openai,P6,642571064,2,[4]
200,5.691056910569105,74.58333333333333,240,492,ETS,qwen,openai,P6,642571064,2,[4]
30,6.300813008130081,72.41379310344827,261,492,ETS,qwen,openai,P6,3609844797,2,[4]
50,10.975609756097562,81.99233716475096,261,492,ETS,qwen,openai,P6,3609844797,2,[4]
200,6.300813008130081,72.41379310344827,261,492,ETS,qwen,openai,P6,3609844797,2,[4]
30,1.2195121951219512,49.392712550607285,247,492,ETS,qwen,openai,P6,1067841243,2,[4]
50,2.642276422764228,60.72874493927125,247,492,ETS,qwen,openai,P6,1067841243,2,[4]
200,4.0650406504065035,68.0161943319838,247,492,ETS,qwen,openai,P6,1067841243,2,[4]
30,7.434944237918216,79.002079002079,481,1076,ETS,qwen,openai,P7,959183449,2,[4]
50,5.390334572490707,71.72557172557173,481,1076,ETS,qwen,openai,P7,959183449,2,[4]
200,3.717472118959108,62.16216216216216,481,1076,ETS,qwen,openai,P7,959183449,2,[4]
30,0.18587360594795538,10.06711409395973,447,1076,ETS,qwen,openai,P7,1457248422,2,[4]
50,1.6728624535315983,42.72930648769575,447,1076,ETS,qwen,openai,P7,1457248422,2,[4]
200,3.62453531598513,64.65324384787472,447,1076,ETS,qwen,openai,P7,1457248422,2,[4]
30,1.1152416356877324,34.74747474747475,495,1076,ETS,qwen,openai,P7,642571064,2,[4]
50,1.1152416356877324,31.91919191919192,495,1076,ETS,qwen,openai,P7,642571064,2,[4]
200,3.903345724907063,63.030303030303024,495,1076,ETS,qwen,openai,P7,642571064,2,[4]
30,0.5576208178438662,22.559652928416483,461,1076,ETS,qwen,openai,P7,3609844797,2,[4]
50,1.486988847583643,43.16702819956616,461,1076,ETS,qwen,openai,P7,3609844797,2,[4]
200,2.6951672862453533,57.9175704989154,461,1076,ETS,qwen,openai,P7,3609844797,2,[4]
30,5.297397769516729,70.18348623853211,436,1076,ETS,qwen,openai,P7,1067841243,2,[4]
50,11.059479553903346,85.3211009174312,436,1076,ETS,qwen,openai,P7,1067841243,2,[4]
200,6.04089219330855,74.54128440366972,436,1076,ETS,qwen,openai,P7,1067841243,2,[4]
30,0.4703668861712135,36.40350877192983,456,1063,ETS,qwen,openai,P8,959183449,2,[4]
50,4.703668861712136,74.56140350877193,456,1063,ETS,qwen,openai,P8,959183449,2,[4]
200,4.703668861712136,74.56140350877193,456,1063,ETS,qwen,openai,P8,959183449,2,[4]
30,7.525870178739416,79.95642701525054,459,1063,ETS,qwen,openai,P8,1457248422,2,[4]
50,7.149576669802446,79.520697167756,459,1063,ETS,qwen,openai,P8,1457248422,2,[4]
200,6.773283160865475,78.43137254901961,459,1063,ETS,qwen,openai,P8,1457248422,2,[4]
30,1.881467544684854,63.89496717724289,457,1063,ETS,qwen,openai,P8,642571064,2,[4]
50,1.975540921919097,63.89496717724289,457,1063,ETS,qwen,openai,P8,642571064,2,[4]
200,2.1636876763875823,66.3019693654267,457,1063,ETS,qwen,openai,P8,642571064,2,[4]
30,6.679209783631232,79.08496732026144,459,1063,ETS,qwen,openai,P8,3609844797,2,[4]
50,4.985888993414863,74.29193899782135,459,1063,ETS,qwen,openai,P8,3609844797,2,[4]
200,2.539981185324553,67.97385620915033,459,1063,ETS,qwen,openai,P8,3609844797,2,[4]
30,3.1044214487300095,69.73684210526315,456,1063,ETS,qwen,openai,P8,1067841243,2,[4]
50,0.5644402634054563,38.59649122807017,456,1063,ETS,qwen,openai,P8,1067841243,2,[4]
200,4.703668861712136,74.3421052631579,456,1063,ETS,qwen,openai,P8,1067841243,2,[4]
30,4.6875,63.751584283903675,789,1024,ETS,qwen,openai,P1,959183449,2,[5]
50,4.6875,64.51204055766794,789,1024,ETS,qwen,openai,P1,959183449,2,[5]
200,7.51953125,74.1444866920152,789,1024,ETS,qwen,openai,P1,959183449,2,[5]
30,0.78125,28.944099378881987,805,1024,ETS,qwen,openai,P1,1457248422,2,[5]
50,3.3203125,50.43478260869565,805,1024,ETS,qwen,openai,P1,1457248422,2,[5]
200,4.4921875,61.24223602484472,805,1024,ETS,qwen,openai,P1,1457248422,2,[5]
30,12.40234375,83.4793491864831,799,1024,ETS,qwen,openai,P1,642571064,2,[5]
50,12.40234375,83.4793491864831,799,1024,ETS,qwen,openai,P1,642571064,2,[5]
200,4.19921875,60.82603254067585,799,1024,ETS,qwen,openai,P1,642571064,2,[5]
30,0.87890625,29.93788819875776,805,1024,ETS,qwen,openai,P1,3609844797,2,[5]
50,2.05078125,40.0,805,1024,ETS,qwen,openai,P1,3609844797,2,[5]
200,5.6640625,65.71428571428571,805,1024,ETS,qwen,openai,P1,3609844797,2,[5]
30,0.1953125,6.60024906600249,803,1024,ETS,qwen,openai,P1,1067841243,2,[5]
50,1.46484375,36.73723536737236,803,1024,ETS,qwen,openai,P1,1067841243,2,[5]
200,7.71484375,72.2291407222914,803,1024,ETS,qwen,openai,P1,1067841243,2,[5]
30,0.6237006237006237,24.456521739130434,736,962,ETS,qwen,openai,P2,959183449,2,[5]
50,0.9355509355509356,29.7554347826087,736,962,ETS,qwen,openai,P2,959183449,2,[5]
200,8.419958419958421,71.05978260869566,736,962,ETS,qwen,openai,P2,959183449,2,[5]
30,6.756756756756757,68.96551724137932,754,962,ETS,qwen,openai,P2,1457248422,2,[5]
50,4.5738045738045745,63.793103448275865,754,962,ETS,qwen,openai,P2,1457248422,2,[5]
200,4.46985446985447,63.660477453580896,754,962,ETS,qwen,openai,P2,1457248422,2,[5]
30,0.4158004158004158,28.666666666666668,750,962,ETS,qwen,openai,P2,642571064,2,[5]
50,0.4158004158004158,28.666666666666668,750,962,ETS,qwen,openai,P2,642571064,2,[5]
200,1.9750519750519753,48.8,750,962,ETS,qwen,openai,P2,642571064,2,[5]
30,8.731808731808732,74.75455820476859,713,962,ETS,qwen,openai,P2,3609844797,2,[5]
50,8.731808731808732,74.89481065918653,713,962,ETS,qwen,openai,P2,3609844797,2,[5]
200,6.756756756756757,70.68723702664796,713,962,ETS,qwen,openai,P2,3609844797,2,[5]
30,7.796257796257796,71.96261682242991,749,962,ETS,qwen,openai,P2,1067841243,2,[5]
50,7.796257796257796,71.96261682242991,749,962,ETS,qwen,openai,P2,1067841243,2,[5]
200,7.0686070686070686,70.89452603471294,749,962,ETS,qwen,openai,P2,1067841243,2,[5]
30,0.8939974457215836,28.66043613707165,642,783,ETS,qwen,openai,P3,959183449,2,[5]
50,1.1494252873563218,32.087227414330215,642,783,ETS,qwen,openai,P3,959183449,2,[5]
200,3.959131545338442,53.11526479750779,642,783,ETS,qwen,openai,P3,959183449,2,[5]
30,0.5108556832694764,28.164556962025316,632,783,ETS,qwen,openai,P3,1457248422,2,[5]
50,3.1928480204342273,49.36708860759494,632,783,ETS,qwen,openai,P3,1457248422,2,[5]
200,3.5759897828863343,50.9493670886076,632,783,ETS,qwen,openai,P3,1457248422,2,[5]
30,1.1494252873563218,33.96825396825397,630,783,ETS,qwen,openai,P3,642571064,2,[5]
50,2.80970625798212,48.888888888888886,630,783,ETS,qwen,openai,P3,642571064,2,[5]
200,4.853128991060025,61.904761904761905,630,783,ETS,qwen,openai,P3,642571064,2,[5]
30,0.38314176245210724,25.538461538461537,650,783,ETS,qwen,openai,P3,3609844797,2,[5]
50,2.937420178799489,46.61538461538461,650,783,ETS,qwen,openai,P3,3609844797,2,[5]
200,5.108556832694764,60.0,650,783,ETS,qwen,openai,P3,3609844797,2,[5]
30,6.385696040868455,65.05460218408736,641,783,ETS,qwen,openai,P3,1067841243,2,[5]
50,3.1928480204342273,49.297971918876755,641,783,ETS,qwen,openai,P3,1067841243,2,[5]
200,4.725415070242656,61.46645865834633,641,783,ETS,qwen,openai,P3,1067841243,2,[5]
30,1.3528748590755355,38.83357041251778,703,887,ETS,qwen,openai,P4,959183449,2,[5]
50,4.058624577226606,64.58036984352773,703,887,ETS,qwen,openai,P4,959183449,2,[5]
200,5.2987598647125145,69.4167852062589,703,887,ETS,qwen,openai,P4,959183449,2,[5]
30,3.269447576099211,62.0199146514936,703,887,ETS,qwen,openai,P4,1457248422,2,[5]
50,4.8478015783540025,68.84779516358464,703,887,ETS,qwen,openai,P4,1457248422,2,[5]
200,4.8478015783540025,68.84779516358464,703,887,ETS,qwen,openai,P4,1457248422,2,[5]
30,3.494926719278467,62.861271676300575,692,887,ETS,qwen,openai,P4,642571064,2,[5]
50,3.494926719278467,62.861271676300575,692,887,ETS,qwen,openai,P4,642571064,2,[5]
200,4.96054114994363,68.78612716763006,692,887,ETS,qwen,openai,P4,642571064,2,[5]
30,1.4656144306651635,41.82076813655761,703,887,ETS,qwen,openai,P4,3609844797,2,[5]
50,1.9165727170236753,54.338549075391185,703,887,ETS,qwen,openai,P4,3609844797,2,[5]
200,5.0732807215332585,69.13229018492176,703,887,ETS,qwen,openai,P4,3609844797,2,[5]
30,3.269447576099211,61.22159090909091,704,887,ETS,qwen,openai,P4,1067841243,2,[5]
50,3.720405862457723,64.91477272727273,704,887,ETS,qwen,openai,P4,1067841243,2,[5]
200,4.8478015783540025,69.60227272727273,704,887,ETS,qwen,openai,P4,1067841243,2,[5]
30,1.2036108324974923,44.25806451612903,775,997,ETS,qwen,openai,P5,959183449,2,[5]
50,1.2036108324974923,44.25806451612903,775,997,ETS,qwen,openai,P5,959183449,2,[5]
200,3.510531594784353,62.967741935483865,775,997,ETS,qwen,openai,P5,959183449,2,[5]
30,1.2036108324974923,43.20203303684879,787,997,ETS,qwen,openai,P5,1457248422,2,[5]
50,1.2036108324974923,43.20203303684879,787,997,ETS,qwen,openai,P5,1457248422,2,[5]
200,5.616850551654965,68.7420584498094,787,997,ETS,qwen,openai,P5,1457248422,2,[5]
30,0.9027081243731194,40.76923076923077,780,997,ETS,qwen,openai,P5,642571064,2,[5]
50,0.9027081243731194,40.76923076923077,780,997,ETS,qwen,openai,P5,642571064,2,[5]
200,5.416248746238716,69.1025641025641,780,997,ETS,qwen,openai,P5,642571064,2,[5]
30,1.4042126379137412,47.18670076726343,782,997,ETS,qwen,openai,P5,3609844797,2,[5]
50,1.3039117352056169,45.65217391304348,782,997,ETS,qwen,openai,P5,3609844797,2,[5]
200,4.112337011033099,64.57800511508951,782,997,ETS,qwen,openai,P5,3609844797,2,[5]
30,1.0030090270812437,39.71354166666667,768,997,ETS,qwen,openai,P5,1067841243,2,[5]
50,9.42828485456369,77.47395833333334,768,997,ETS,qwen,openai,P5,1067841243,2,[5]
200,7.021063189568706,72.52604166666666,768,997,ETS,qwen,openai,P5,1067841243,2,[5]
30,4.2682926829268295,56.70103092783505,388,492,ETS,qwen,openai,P6,959183449,2,[5]
50,5.08130081300813,65.72164948453609,388,492,ETS,qwen,openai,P6,959183449,2,[5]
200,5.08130081300813,66.23711340206185,388,492,ETS,qwen,openai,P6,959183449,2,[5]
30,1.4227642276422763,42.10526315789473,380,492,ETS,qwen,openai,P6,1457248422,2,[5]
50,3.2520325203252036,55.00000000000001,380,492,ETS,qwen,openai,P6,1457248422,2,[5]
200,4.0650406504065035,59.473684210526315,380,492,ETS,qwen,openai,P6,1457248422,2,[5]
30,5.487804878048781,66.58097686375322,389,492,ETS,qwen,openai,P6,642571064,2,[5]
50,5.487804878048781,66.58097686375322,389,492,ETS,qwen,openai,P6,642571064,2,[5]
200,5.691056910569105,68.89460154241645,389,492,ETS,qwen,openai,P6,642571064,2,[5]
30,6.300813008130081,70.63291139240506,395,492,ETS,qwen,openai,P6,3609844797,2,[5]
50,10.975609756097562,81.0126582278481,395,492,ETS,qwen,openai,P6,3609844797,2,[5]
200,6.300813008130081,70.63291139240506,395,492,ETS,qwen,openai,P6,3609844797,2,[5]
30,1.2195121951219512,42.33766233766234,385,492,ETS,qwen,openai,P6,1067841243,2,[5]
50,2.642276422764228,50.90909090909091,385,492,ETS,qwen,openai,P6,1067841243,2,[5]
200,4.0650406504065035,60.0,385,492,ETS,qwen,openai,P6,1067841243,2,[5]
30,7.434944237918216,71.2468193384224,786,1076,ETS,qwen,openai,P7,959183449,2,[5]
50,5.390334572490707,60.68702290076335,786,1076,ETS,qwen,openai,P7,959183449,2,[5]
200,3.717472118959108,48.218829516539444,786,1076,ETS,qwen,openai,P7,959183449,2,[5]
30,0.18587360594795538,6.878306878306878,756,1076,ETS,qwen,openai,P7,1457248422,2,[5]
50,1.6728624535315983,30.952380952380953,756,1076,ETS,qwen,openai,P7,1457248422,2,[5]
200,3.62453531598513,48.01587301587302,756,1076,ETS,qwen,openai,P7,1457248422,2,[5]
30,1.1152416356877324,24.502487562189053,804,1076,ETS,qwen,openai,P7,642571064,2,[5]
50,1.1152416356877324,22.01492537313433,804,1076,ETS,qwen,openai,P7,642571064,2,[5]
200,3.903345724907063,49.37810945273632,804,1076,ETS,qwen,openai,P7,642571064,2,[5]
30,0.5576208178438662,15.535248041775457,766,1076,ETS,qwen,openai,P7,3609844797,2,[5]
50,1.486988847583643,30.548302872062667,766,1076,ETS,qwen,openai,P7,3609844797,2,[5]
200,2.6951672862453533,41.64490861618799,766,1076,ETS,qwen,openai,P7,3609844797,2,[5]
30,5.297397769516729,55.302013422818796,745,1076,ETS,qwen,openai,P7,1067841243,2,[5]
50,11.059479553903346,75.03355704697987,745,1076,ETS,qwen,openai,P7,1067841243,2,[5]
200,6.04089219330855,59.73154362416108,745,1076,ETS,qwen,openai,P7,1067841243,2,[5]
30,0.4703668861712135,24.598269468479607,809,1063,ETS,qwen,openai,P8,959183449,2,[5]
50,4.703668861712136,61.186650185414095,809,1063,ETS,qwen,openai,P8,959183449,2,[5]
200,4.703668861712136,61.186650185414095,809,1063,ETS,qwen,openai,P8,959183449,2,[5]
30,7.525870178739416,72.23587223587224,814,1063,ETS,qwen,openai,P8,1457248422,2,[5]
50,7.149576669802446,71.007371007371,814,1063,ETS,qwen,openai,P8,1457248422,2,[5]
200,6.773283160865475,69.28746928746928,814,1063,ETS,qwen,openai,P8,1457248422,2,[5]
30,1.881467544684854,45.94594594594595,814,1063,ETS,qwen,openai,P8,642571064,2,[5]
50,1.975540921919097,46.19164619164619,814,1063,ETS,qwen,openai,P8,642571064,2,[5]
200,2.1636876763875823,50.73710073710074,814,1063,ETS,qwen,openai,P8,642571064,2,[5]
30,6.679209783631232,71.09471094710948,813,1063,ETS,qwen,openai,P8,3609844797,2,[5]
50,4.985888993414863,62.11562115621157,813,1063,ETS,qwen,openai,P8,3609844797,2,[5]
200,2.539981185324553,52.521525215252154,813,1063,ETS,qwen,openai,P8,3609844797,2,[5]
30,3.1044214487300095,54.146341463414636,820,1063,ETS,qwen,openai,P8,1067841243,2,[5]
50,0.5644402634054563,25.975609756097562,820,1063,ETS,qwen,openai,P8,1067841243,2,[5]
200,4.703668861712136,60.731707317073166,820,1063,ETS,qwen,openai,P8,1067841243,2,[5]
30,4.6875,80.17348203221809,807,1024,ETS,qwen,openai,P1,959183449,2,[6]
50,4.6875,80.66914498141264,807,1024,ETS,qwen,openai,P1,959183449,2,[6]
200,7.51953125,85.62577447335812,807,1024,ETS,qwen,openai,P1,959183449,2,[6]
30,0.78125,49.81684981684982,819,1024,ETS,qwen,openai,P1,1457248422,2,[6]
50,3.3203125,70.32967032967034,819,1024,ETS,qwen,openai,P1,1457248422,2,[6]
200,4.4921875,80.34188034188034,819,1024,ETS,qwen,openai,P1,1457248422,2,[6]
30,12.40234375,90.81885856079404,806,1024,ETS,qwen,openai,P1,642571064,2,[6]
50,12.40234375,90.81885856079404,806,1024,ETS,qwen,openai,P1,642571064,2,[6]
200,4.19921875,79.28039702233251,806,1024,ETS,qwen,openai,P1,642571064,2,[6]
30,0.87890625,49.93924665856622,823,1024,ETS,qwen,openai,P1,3609844797,2,[6]
50,2.05078125,58.566221142162824,823,1024,ETS,qwen,openai,P1,3609844797,2,[6]
200,5.6640625,81.8955042527339,823,1024,ETS,qwen,openai,P1,3609844797,2,[6]
30,0.1953125,17.83517835178352,813,1024,ETS,qwen,openai,P1,1067841243,2,[6]
50,1.46484375,55.96555965559655,813,1024,ETS,qwen,openai,P1,1067841243,2,[6]
200,7.71484375,85.23985239852398,813,1024,ETS,qwen,openai,P1,1067841243,2,[6]
30,0.6237006237006237,44.472361809045225,796,962,ETS,qwen,openai,P2,959183449,2,[6]
50,0.9355509355509356,51.005025125628144,796,962,ETS,qwen,openai,P2,959183449,2,[6]
200,8.419958419958421,86.68341708542714,796,962,ETS,qwen,openai,P2,959183449,2,[6]
30,6.756756756756757,85.34161490683229,805,962,ETS,qwen,openai,P2,1457248422,2,[6]
50,4.5738045738045745,80.12422360248446,805,962,ETS,qwen,openai,P2,1457248422,2,[6]
200,4.46985446985447,79.5031055900621,805,962,ETS,qwen,openai,P2,1457248422,2,[6]
30,0.4158004158004158,48.33538840937115,811,962,ETS,qwen,openai,P2,642571064,2,[6]
50,0.4158004158004158,48.33538840937115,811,962,ETS,qwen,openai,P2,642571064,2,[6]
200,1.9750519750519753,66.21454993834772,811,962,ETS,qwen,openai,P2,642571064,2,[6]
30,8.731808731808732,87.40259740259741,770,962,ETS,qwen,openai,P2,3609844797,2,[6]
50,8.731808731808732,87.40259740259741,770,962,ETS,qwen,openai,P2,3609844797,2,[6]
200,6.756756756756757,85.84415584415585,770,962,ETS,qwen,openai,P2,3609844797,2,[6]
30,7.796257796257796,86.54320987654322,810,962,ETS,qwen,openai,P2,1067841243,2,[6]
50,7.796257796257796,86.54320987654322,810,962,ETS,qwen,openai,P2,1067841243,2,[6]
200,7.0686070686070686,85.55555555555556,810,962,ETS,qwen,openai,P2,1067841243,2,[6]
30,0.8939974457215836,48.75776397515528,644,783,ETS,qwen,openai,P3,959183449,2,[6]
50,1.1494252873563218,51.70807453416148,644,783,ETS,qwen,openai,P3,959183449,2,[6]
200,3.959131545338442,74.22360248447205,644,783,ETS,qwen,openai,P3,959183449,2,[6]
30,0.5108556832694764,46.635367762128325,639,783,ETS,qwen,openai,P3,1457248422,2,[6]
50,3.1928480204342273,70.2660406885759,639,783,ETS,qwen,openai,P3,1457248422,2,[6]
200,3.5759897828863343,71.83098591549296,639,783,ETS,qwen,openai,P3,1457248422,2,[6]
30,1.1494252873563218,52.05047318611987,634,783,ETS,qwen,openai,P3,642571064,2,[6]
50,2.80970625798212,67.82334384858044,634,783,ETS,qwen,openai,P3,642571064,2,[6]
200,4.853128991060025,78.23343848580441,634,783,ETS,qwen,openai,P3,642571064,2,[6]
30,0.38314176245210724,45.151515151515156,660,783,ETS,qwen,openai,P3,3609844797,2,[6]
50,2.937420178799489,65.75757575757576,660,783,ETS,qwen,openai,P3,3609844797,2,[6]
200,5.108556832694764,77.42424242424242,660,783,ETS,qwen,openai,P3,3609844797,2,[6]
30,6.385696040868455,82.58164852255054,643,783,ETS,qwen,openai,P3,1067841243,2,[6]
50,3.1928480204342273,68.7402799377916,643,783,ETS,qwen,openai,P3,1067841243,2,[6]
200,4.725415070242656,79.47122861586314,643,783,ETS,qwen,openai,P3,1067841243,2,[6]
30,1.3528748590755355,56.18131868131868,728,887,ETS,qwen,openai,P4,959183449,2,[6]
50,4.058624577226606,77.60989010989012,728,887,ETS,qwen,openai,P4,959183449,2,[6]
200,5.2987598647125145,81.73076923076923,728,887,ETS,qwen,openai,P4,959183449,2,[6]
30,3.269447576099211,72.92817679558011,724,887,ETS,qwen,openai,P4,1457248422,2,[6]
50,4.8478015783540025,79.8342541436464,724,887,ETS,qwen,openai,P4,1457248422,2,[6]
200,4.8478015783540025,79.8342541436464,724,887,ETS,qwen,openai,P4,1457248422,2,[6]
30,3.494926719278467,76.22478386167147,694,887,ETS,qwen,openai,P4,642571064,2,[6]
50,3.494926719278467,76.22478386167147,694,887,ETS,qwen,openai,P4,642571064,2,[6]
200,4.96054114994363,81.55619596541787,694,887,ETS,qwen,openai,P4,642571064,2,[6]
30,1.4656144306651635,59.44055944055944,715,887,ETS,qwen,openai,P4,3609844797,2,[6]
50,1.9165727170236753,69.51048951048952,715,887,ETS,qwen,openai,P4,3609844797,2,[6]
200,5.0732807215332585,82.23776223776224,715,887,ETS,qwen,openai,P4,3609844797,2,[6]
30,3.269447576099211,72.56267409470752,718,887,ETS,qwen,openai,P4,1067841243,2,[6]
50,3.720405862457723,75.76601671309191,718,887,ETS,qwen,openai,P4,1067841243,2,[6]
200,4.8478015783540025,81.19777158774373,718,887,ETS,qwen,openai,P4,1067841243,2,[6]
30,1.2036108324974923,66.7905824039653,807,997,ETS,qwen,openai,P5,959183449,2,[6]
50,1.2036108324974923,66.7905824039653,807,997,ETS,qwen,openai,P5,959183449,2,[6]
200,3.510531594784353,79.5539033457249,807,997,ETS,qwen,openai,P5,959183449,2,[6]
30,1.2036108324974923,65.7213316892725,811,997,ETS,qwen,openai,P5,1457248422,2,[6]
50,1.2036108324974923,65.7213316892725,811,997,ETS,qwen,openai,P5,1457248422,2,[6]
200,5.616850551654965,83.72379778051788,811,997,ETS,qwen,openai,P5,1457248422,2,[6]
30,0.9027081243731194,61.957868649318456,807,997,ETS,qwen,openai,P5,642571064,2,[6]
50,0.9027081243731194,61.957868649318456,807,997,ETS,qwen,openai,P5,642571064,2,[6]
200,5.416248746238716,82.77571251548946,807,997,ETS,qwen,openai,P5,642571064,2,[6]
30,1.4042126379137412,68.88068880688807,813,997,ETS,qwen,openai,P5,3609844797,2,[6]
50,1.3039117352056169,67.65067650676507,813,997,ETS,qwen,openai,P5,3609844797,2,[6]
200,4.112337011033099,80.31980319803198,813,997,ETS,qwen,openai,P5,3609844797,2,[6]
30,1.0030090270812437,62.0253164556962,790,997,ETS,qwen,openai,P5,1067841243,2,[6]
50,9.42828485456369,90.50632911392405,790,997,ETS,qwen,openai,P5,1067841243,2,[6]
200,7.021063189568706,87.46835443037975,790,997,ETS,qwen,openai,P5,1067841243,2,[6]
30,4.2682926829268295,74.6268656716418,402,492,ETS,qwen,openai,P6,959183449,2,[6]
50,5.08130081300813,78.35820895522389,402,492,ETS,qwen,openai,P6,959183449,2,[6]
200,5.08130081300813,79.8507462686567,402,492,ETS,qwen,openai,P6,959183449,2,[6]
30,1.4227642276422763,62.849872773536894,393,492,ETS,qwen,openai,P6,1457248422,2,[6]
50,3.2520325203252036,75.06361323155217,393,492,ETS,qwen,openai,P6,1457248422,2,[6]
200,4.0650406504065035,77.09923664122137,393,492,ETS,qwen,openai,P6,1457248422,2,[6]
30,5.487804878048781,84.1309823677582,397,492,ETS,qwen,openai,P6,642571064,2,[6]
